69782
28523	12015	5
28523	28089	5
28523	17769	5
4814	20000	2
28523	18515	5
28523	22825	5
28523	8703	5
28523	23074	5
28523	31376	5
32146	9848	1
29530	23234	5
28523	11202	5
28523	20335	5
28523	23234	5
28523	4764	5
28523	10796	5
28523	16749	5
28523	18620	5
28523	10961	5
28523	25684	5
4814	15673	5
28523	28358	5
4814	28358	2
28523	4872	5
4814	4872	2
28523	20000	5
17718	20000	5
21253	8387	1
15668	8387	1
5547	8387	1
5282	8387	1
20193	8387	1
24700	8387	1
18429	8387	1
18353	8387	1
18217	8387	2
5547	7080	1
5282	7080	1
15668	7080	1
20193	7080	5
21253	7080	5
24700	7080	5
18429	7080	5
18353	7080	2
18217	7080	2
28762	8387	1
22211	8387	1
513	8387	1
28762	24484	1
22211	24484	8
513	24484	1
28762	12015	1
22211	12015	8
513	12015	1
28762	28089	1
22211	28089	1
513	28089	1
27196	18642	2
17641	27733	1
2124	19414	3
9970	20280	5
25006	20280	5
9970	8103	5
25006	8103	5
9970	13747	5
25006	13747	5
9970	10848	5
25006	10848	5
9970	14576	5
25006	14576	5
9970	14850	5
25006	14850	5
15139	5678	5
29884	5678	5
17718	16038	5
31174	16171	1
31174	26689	1
31174	30444	1
31174	21496	1
31174	5521	1
31174	15745	1
31174	5129	1
31174	21750	1
31174	19845	1
31174	24003	5
31174	12629	5
31174	31965	1
31174	24234	5
14362	14422	5
22182	14422	5
14362	13654	5
22182	13654	5
20193	13654	5
20193	12125	5
20193	29649	5
31174	27229	1
9091	27229	5
31174	5337	5
9091	5337	5
31174	31965	5
16320	31965	5
16320	12629	5
29884	20121	5
15139	20121	5
29884	3331	5
15139	3331	5
29884	31876	5
15139	31876	5
29884	29918	5
15139	29918	5
29884	1322	5
15139	1322	5
29884	31132	5
15139	31132	5
20193	27229	5
20193	245	5
20193	29910	5
20193	23194	5
20193	14627	5
20193	6217	5
20193	12629	5
21253	28621	5
13426	28621	2
21253	28025	5
13426	28025	2
28799	15184	1
7296	23165	5
16320	13332	5
16320	19439	1
16320	28615	1
18269	1664	5
847	1664	5
18269	10926	5
847	10926	5
18269	27360	5
847	27360	5
847	3063	5
18269	11434	5
9970	15983	5
25006	15983	5
23104	15983	5
32040	15983	5
14964	15983	5
6342	15983	5
9970	21309	5
25006	21309	5
23104	21309	5
32040	21309	5
14964	21309	5
6342	21309	5
9970	30744	5
25006	30744	5
23104	30744	5
32040	30744	5
14964	30744	5
6342	30744	5
9970	12363	5
25006	12363	5
23104	12363	5
32040	12363	5
14964	12363	5
6342	12363	5
9970	1035	5
25006	1035	5
23104	1035	5
32040	1035	5
14964	1035	5
6342	1035	5
13051	8103	5
18269	8103	5
14122	8103	5
9091	21309	5
9091	6892	5
9091	20844	5
13051	20844	5
20328	20844	2
19385	31965	2
13051	31965	5
9970	8103	1
3234	8103	1
7351	8103	1
5952	8103	1
31174	20280	5
9091	20280	5
31174	19608	1
9091	19608	5
19605	10352	1
19605	10613	5
19605	27827	5
16320	1035	1
16320	15694	1
14964	15694	5
6342	15694	5
16320	27827	1
14964	27827	5
6342	27827	5
32040	27880	5
27389	21244	1
7466	21244	5
4328	21244	5
9091	21244	5
27389	14655	1
7466	14655	5
4328	14655	5
9091	14655	5
27389	6734	1
7466	6734	5
4328	6734	5
9091	6734	5
29884	16589	5
29884	27229	5
29884	23248	5
9293	13616	2
31236	16589	5
9293	16589	5
31174	16589	5
31236	3996	5
9293	3996	5
31174	3996	5
31236	27377	5
9293	27377	5
31174	27377	1
31236	12629	5
9293	12629	5
31174	12629	1
31236	26213	5
9293	26213	5
31174	26213	1
31236	1510	5
9293	1510	5
31174	1510	1
31174	8673	1
16320	8673	1
31174	21649	2
16320	21649	2
4328	19277	5
18353	19277	2
29530	12629	5
29530	2315	5
29530	31965	5
29530	32095	5
29530	11863	5
15897	24437	5
9091	24437	5
9173	24437	2
15897	29705	2
9091	29705	5
9173	29705	2
15139	13740	1
9833	14040	5
444	14040	5
7750	14040	5
9833	14609	5
444	14609	2
7750	14609	1
15897	32033	2
9833	32033	5
15139	32033	5
15897	14564	5
9833	14564	5
15139	14564	5
15897	29942	2
9833	29942	5
15139	29942	5
1178	14564	5
20210	14564	5
15827	14564	5
30564	14564	5
11766	14564	5
9833	26968	5
1178	26968	5
20210	26968	5
15827	26968	5
30564	26968	5
11766	26968	5
11766	14410	5
28386	14410	5
16320	14410	5
18429	14410	5
11766	16085	5
28386	16085	5
16320	16085	5
18429	16085	5
11766	12629	5
28386	12629	5
18429	12629	5
22317	762	2
4328	762	5
4435	762	2
18728	762	2
18728	27352	5
4435	27352	5
18728	26364	2
4435	26364	5
4435	7830	5
18856	7830	5
3587	7830	5
4435	27419	5
18856	27419	5
3587	27419	5
9091	13229	5
15208	21244	5
15208	19599	5
9173	14931	2
15139	14931	2
9173	29942	2
29884	2595	5
29884	4572	5
15827	9032	5
25006	9032	5
15827	8961	5
25006	8961	5
15827	6753	5
25006	6753	5
2124	24350	2
2124	116	2
5404	12093	5
1393	12093	5
22118	12093	5
31174	12093	5
5404	31099	5
1393	31099	5
31174	31099	5
5404	9056	2
1393	9056	2
31174	9056	5
14362	12093	5
14362	1605	5
14362	21848	5
5404	5256	5
31148	5256	5
27389	6753	5
27389	26968	5
15139	8961	5
15139	30594	5
15139	9160	5
18269	858	5
18269	6753	5
18269	21097	5
16320	15908	1
31174	15908	1
18269	15908	5
16320	27229	1
18269	27229	5
16320	3063	5
31174	3063	5
16320	20280	1
18269	20280	5
1393	12093	2
7640	12093	2
1393	5256	2
1393	6753	2
18269	11984	5
18269	31220	5
18269	273	5
16490	26305	5
4328	26305	5
25198	26305	5
16490	22858	5
4328	22858	5
25198	22858	5
16490	11754	5
4328	11754	5
25198	11754	5
16490	27360	5
4328	27360	5
25198	27360	5
2642	7563	5
25203	7563	5
22840	7563	5
28103	7563	5
31689	7563	5
23487	7563	5
6941	7563	5
27740	7563	5
2642	21420	5
25203	21420	5
22840	21420	5
28103	21420	5
31689	21420	5
23487	21420	5
6941	21420	5
27740	21420	5
2642	17322	5
25203	17322	5
22840	17322	5
28103	17322	5
31689	17322	5
23487	17322	5
6941	17322	5
27740	17322	5
2642	27360	5
25203	27360	5
22840	27360	5
28103	27360	5
31689	27360	5
23487	27360	5
6941	27360	5
27740	27360	5
2642	28272	5
25203	28272	5
22840	28272	5
28103	28272	5
31689	28272	5
23487	28272	5
6941	28272	5
27740	28272	5
2642	15214	5
25203	15214	5
22840	15214	5
28103	15214	5
31689	15214	5
23487	15214	5
6941	15214	5
27740	15214	5
2642	7357	5
25203	7357	5
22840	7357	5
28103	7357	5
31689	7357	5
23487	7357	5
6941	7357	5
27740	7357	5
2642	4562	5
25203	4562	5
22840	4562	5
28103	4562	5
31689	4562	5
23487	4562	5
6941	4562	5
27740	4562	5
18269	245	5
20008	13654	2
20008	9188	1
20008	10352	1
20008	29029	2
20008	15207	2
31174	21162	1
31174	15196	1
7128	22964	2
7128	3740	2
7128	11044	2
7128	3713	1
7128	18093	2
17798	13654	8
28594	13654	1
1665	13654	1
22211	13654	1
13426	6934	1
2187	6934	1
21253	26703	1
21253	814	1
2187	17353	1
2187	25783	2
1864	25783	2
2124	25783	2
2187	7810	2
1864	7810	2
2124	7810	2
2987	17486	2
18269	9044	5
18269	30153	5
18269	12629	5
18269	29678	5
22182	12629	5
14419	12629	5
22182	16589	5
14419	16589	5
22182	16766	5
14419	16766	5
444	16854	5
7750	16854	1
444	4662	5
7750	4662	5
444	14609	1
444	12629	5
7750	12629	1
28868	30423	3
17718	30423	3
28523	3162	5
17718	29870	5
17718	1970	5
23076	28543	2
28321	28543	2
17718	24430	5
17718	26981	5
17718	16190	2
28868	9354	5
24807	9354	5
17718	9354	5
17718	4978	5
17718	4385	5
17718	10519	5
9463	4342	2
9463	25057	2
17718	23902	5
17718	25369	5
28523	19751	5
17718	2448	2
17718	22276	2
17718	2542	5
8958	4385	2
27916	4385	5
8958	12094	2
27916	12094	5
17718	4083	5
17718	6771	5
17718	20195	5
17718	25115	5
17718	22295	5
17718	13632	5
17718	17001	5
17718	25179	5
17718	28412	5
17718	16866	5
17718	15350	5
17718	14700	5
28523	10115	5
28523	15574	5
28523	4978	5
17718	2156	5
17718	18783	5
28523	16207	5
28523	1184	5
28523	22469	2
27889	2146	5
27889	2834	5
27889	17582	5
27889	15745	5
27889	19073	1
27889	12008	5
28523	10431	5
28523	401	5
28523	18783	5
28523	5831	5
28523	29361	5
28523	31883	5
28523	28031	5
28523	5363	5
28523	16030	5
27889	2592	2
27889	10458	2
30361	2810	1
26362	2810	8
29327	386	2
29327	22576	2
17798	16047	8
22211	16047	8
17798	26981	1
3202	26981	1
3228	26981	1
28594	26981	1
22211	26981	1
513	2448	5
17641	3981	8
16813	10185	2
28810	10185	2
16813	16190	2
28810	16190	2
16813	7453	2
28810	7453	2
16813	17519	2
28810	17519	2
16813	23407	2
28810	23407	2
16813	1090	2
28810	1090	2
28349	28130	5
28349	15469	5
4259	21703	3
988	29566	5
8279	21168	5
8279	9650	5
17718	21508	5
20632	14367	5
20632	26170	5
20632	5303	5
20632	27911	5
20632	27409	5
20632	23346	5
20632	25166	5
20632	12373	5
20632	14330	1
28523	14330	5
20632	12619	1
28523	12619	5
20632	14367	1
28523	14367	5
20632	10938	5
28523	10938	5
28523	27911	5
20632	8016	1
28523	8016	5
24807	7407	1
24807	1931	1
24807	24466	1
29353	27574	5
8279	27574	5
29353	27460	5
8279	27460	5
29353	1829	5
8279	1829	5
8279	3810	5
29353	25166	5
29353	19065	5
20632	19	5
20632	13997	1
8279	25166	5
8279	1884	1
8279	9476	5
29921	31770	7
29921	20034	7
29921	8532	7
29921	4790	7
29921	3889	2
29921	21658	7
29353	11437	5
29353	8608	5
14419	8441	5
18353	24832	2
29353	29121	5
29353	22698	5
29353	16730	5
29353	1546	5
8279	7808	5
8279	12137	5
15668	14334	1
4259	14334	2
23469	8817	5
29353	12137	5
8279	8016	5
8279	8608	5
8279	4193	5
20632	21722	5
988	21722	5
20632	25166	2
988	25166	2
29353	24300	5
8279	24300	5
29353	3889	5
8279	3889	5
29353	17459	5
8279	17459	5
20222	20292	5
14362	20292	5
20222	13925	5
14362	13925	5
20222	19366	5
14362	19366	5
20222	14819	5
14362	14819	5
20222	29756	5
14362	29756	5
20222	12680	5
14362	12680	5
29353	19590	5
988	7461	5
8279	7461	5
988	22164	5
8279	22164	5
30323	12680	5
30323	29121	5
30323	24260	5
30323	22843	5
30323	9411	5
11672	31748	5
30323	31748	5
11672	21183	5
30323	21183	5
11672	9363	5
30323	9363	5
29353	1931	5
29353	15664	2
29353	12409	2
17798	27574	5
8339	3473	1
23582	10016	2
17798	10016	2
3202	10016	2
3228	10016	2
22211	10016	2
28594	10016	1
23582	27574	1
17798	27574	1
3202	27574	1
3228	27574	1
22211	27574	1
28594	27574	1
30873	4015	5
14295	4294	2
14295	14414	2
14295	31770	2
4259	2164	2
11374	4890	8
29737	4890	8
1713	3427	2
15425	5745	1
15425	11507	1
20193	8056	5
20193	31373	5
20193	24406	5
4837	16690	8
28523	16690	1
673	16690	1
4837	23270	8
28523	23270	1
673	23270	1
4837	19891	2
4837	15752	2
4837	8025	2
4837	25529	2
4837	17882	2
4837	15752	8
4837	12210	2
4837	3086	2
4837	21094	2
28911	19891	2
28911	8056	2
28911	23039	2
4837	1614	8
4837	25529	8
4837	16667	2
4837	8056	2
4837	13859	2
4837	23339	2
4837	15891	2
28911	25759	8
28911	29684	8
28911	17396	2
28911	8902	2
28911	25529	2
29530	21410	5
18269	17726	5
847	17726	5
20193	17726	5
18269	23527	5
847	23527	5
20193	23527	5
18269	15483	5
847	15483	5
20193	15483	5
18269	10490	5
847	10490	5
20193	10490	5
18269	8056	5
847	8056	5
26424	21443	5
32195	13882	2
32195	17939	2
18269	25781	5
847	25781	5
18269	25896	5
847	25896	5
32195	311	2
18269	2080	5
18269	311	5
18269	3482	5
17467	14204	5
29530	14204	5
17467	18187	5
29530	18187	5
17467	6788	5
29530	6788	5
17467	15891	5
29530	15891	5
29530	21272	5
29530	8056	5
12984	30374	2
4837	19123	8
29530	23365	5
32195	19891	2
32195	8056	2
32195	19839	2
32195	31567	2
29775	25125	2
25707	14014	3
25707	14908	1
25707	30248	1
25707	17500	1
25707	22975	1
25707	11771	7
29884	14649	5
28188	14649	5
29884	12109	5
28188	12109	5
29884	6044	5
28188	6044	5
29884	27235	5
28188	27235	5
8115	12109	5
8115	22568	2
8115	13128	2
29884	13128	5
28188	13128	5
8115	3007	8
29884	3007	5
28188	3007	5
29884	22568	5
28188	22568	5
18269	22568	5
29884	20224	5
28188	20224	5
18269	20224	5
29884	11954	5
28188	11954	5
18269	11954	5
29884	3063	5
28188	3063	5
29884	6703	5
28188	6703	5
18269	6703	5
29884	22354	5
28188	22354	5
18269	22354	5
29884	24240	5
28188	24240	5
18269	24240	5
29530	27173	5
14196	6703	5
12058	6703	5
14196	3007	5
12058	3007	5
14196	12340	5
12058	12340	5
847	6703	5
847	22354	5
9196	22144	5
9196	22354	5
9196	24240	5
9196	3007	5
20193	31401	5
29884	17777	5
28188	17777	5
18269	17777	5
31174	27173	5
8115	22354	8
31014	22354	8
31014	3007	8
8115	13175	8
31014	13175	8
29884	31573	5
28188	31573	5
29884	1138	5
28188	1138	5
29884	7748	5
28188	7748	5
29884	19256	5
28188	19256	5
29884	9351	5
28188	9351	5
31174	22354	5
17467	22354	5
15208	22354	5
31174	17777	5
17467	17777	5
9196	17777	5
15208	17777	5
29884	17361	5
28188	17361	5
31174	17361	5
17467	17361	5
9196	17361	5
15208	17361	5
31174	3007	5
17467	3007	5
15208	3007	5
29884	21701	5
28188	21701	5
31174	21701	5
17467	21701	5
9196	21701	5
15208	21701	5
29884	11434	5
28188	11434	5
31174	11434	5
17467	11434	5
9196	11434	5
15208	11434	5
29884	10063	5
28188	10063	5
31174	10063	5
17467	10063	5
9196	10063	5
15208	10063	5
31174	24240	5
17467	24240	5
15208	24240	5
14196	22729	1
12058	22729	1
14196	3007	1
12058	3007	1
29884	21117	5
28188	21117	5
29884	31814	5
28188	31814	5
29884	22729	5
28188	22729	5
29884	4973	5
28188	4973	5
8115	13175	2
8115	22568	8
20193	24851	5
20193	31573	5
20193	1138	5
19806	14344	2
4698	14344	2
28523	21555	2
28523	8373	5
4754	32038	5
847	32038	5
4754	22763	5
28523	22763	5
847	22763	5
847	30512	5
19971	26432	5
4698	1878	2
19806	1878	2
26285	1878	2
20571	1878	2
4698	13867	2
19806	13867	2
26285	13867	2
4698	1532	2
19806	1532	2
26285	1532	2
20571	1532	2
4698	27140	2
19806	27140	2
26285	27140	2
4698	16290	2
19806	16290	2
26285	16290	2
20571	16290	7
7498	17239	2
23408	17239	2
4698	17239	2
7498	12491	2
23408	12491	2
4698	12491	2
7498	25692	2
23408	25692	2
4698	25692	2
7498	15469	2
23408	15469	2
4698	15469	2
7498	6259	2
23408	6259	2
4698	6259	2
19806	4111	2
12595	4111	1
19806	6862	2
12595	6862	1
19806	18896	2
12595	18896	1
12595	1328	2
12595	8396	1
23129	8396	1
26220	8396	1
4698	19803	2
20571	19803	2
4698	20463	2
20571	20463	2
19806	26879	2
4698	26879	2
28523	1699	2
20218	1699	2
28523	11461	2
20218	11461	2
20218	31183	2
20218	17660	2
20218	25976	2
28523	25976	2
28523	11402	2
28523	9300	5
28523	16827	2
28523	24149	1
20218	5736	2
20218	24435	5
20218	691	2
17718	15745	5
28523	15745	5
17718	28451	2
28523	28451	2
28523	15016	5
28523	30709	2
28523	3977	5
17718	31183	2
17718	22203	5
29530	23913	5
29530	27618	5
28523	8584	5
26362	17431	2
16320	4049	1
31329	4049	5
16320	1581	5
31329	1581	5
16320	10441	1
31329	10441	5
16320	18564	1
31329	18564	1
31329	4049	1
16320	22316	1
31329	22316	1
16320	23330	1
16320	5337	5
16320	3223	1
31329	3223	1
14362	3223	1
4438	3223	1
22086	3223	5
14362	22316	1
4438	22316	1
22086	22316	5
14362	18564	1
4438	18564	1
22086	18564	5
31329	27827	1
14362	27827	1
4438	27827	1
22086	27827	5
16320	7681	1
31329	7681	5
14362	7681	1
4438	7681	5
22086	7681	5
29530	20504	5
29530	10926	5
29530	14235	5
29530	24341	5
29530	26970	5
20193	4075	5
20193	30918	5
20193	15825	5
20193	10002	5
16490	10002	5
29530	10002	5
20193	24443	5
16490	24443	5
29530	24443	5
20193	28067	5
16490	28067	5
29530	28067	5
21253	2275	5
21253	20994	5
21253	24770	5
18269	30918	5
19390	30918	5
18269	2770	5
19390	2770	5
18269	24341	5
19390	24341	5
19390	20280	5
18269	24732	5
19390	24732	5
18269	27827	5
19390	27827	5
18269	13125	5
18269	31143	5
14769	19851	2
14769	32171	8
24403	19277	8
10537	8968	2
14769	8968	2
10537	1581	2
14769	1581	2
10537	18008	2
14769	18008	2
3880	21472	5
14769	19851	8
155	19851	8
15208	19851	5
20229	19851	2
14769	2616	2
155	2616	2
15208	2616	5
20229	2616	2
4328	20591	5
12007	20591	5
4328	7563	5
12007	7563	5
4328	22339	5
12007	22339	5
4328	22877	5
12007	22877	5
4328	21556	5
12007	21556	5
4328	28520	5
12007	28520	5
4328	3223	5
12007	3223	5
155	8961	8
14769	8961	8
4328	8961	5
15208	8961	5
155	15779	8
14769	15779	8
4328	15779	5
15208	15779	5
155	15344	8
14769	15344	8
4328	15344	5
15208	15344	5
155	16876	8
14769	16876	8
4328	16876	5
15208	16876	5
18903	19851	5
20053	19851	5
155	19851	2
17037	19851	5
22452	19851	5
5034	19851	5
14769	16956	2
155	16956	2
22452	16956	5
5034	16956	5
29348	13669	5
31148	3063	5
30873	3063	5
4328	3063	5
16320	31065	5
20193	17772	5
16320	20462	5
16320	7563	5
16397	2744	2
16397	22619	1
16397	1598	2
18269	1581	5
29530	24732	5
16490	24732	5
18269	14942	5
16490	14942	5
18269	7563	5
16490	7563	5
16490	1581	5
16320	19851	1
31329	19851	1
16320	16956	1
31329	16956	1
24403	1581	2
11370	1581	2
18269	22316	5
10537	22316	8
18269	30206	5
10537	30206	8
14769	6753	2
155	6753	2
14769	19428	2
155	19428	2
16320	17493	1
31329	17493	1
20193	13291	5
155	23490	2
155	895	2
155	11	2
155	23969	2
14769	10550	2
847	11393	3
15668	11393	3
18447	11393	3
27740	31707	5
27740	15837	5
27740	4633	5
27740	31248	5
27740	31224	5
20193	172	5
847	172	5
29530	172	5
20193	1137	5
847	1137	5
29530	1137	5
20193	11434	5
20193	31707	5
847	31707	5
29530	31707	5
20193	13681	5
847	13681	5
29530	13681	5
11154	19713	2
11154	27348	2
17718	14852	5
17718	30399	5
17718	12928	5
28852	15704	2
28852	23470	2
28852	23863	2
28852	21908	2
28852	24472	2
28852	3761	2
28852	2263	2
28852	1925	2
847	15581	5
27740	15581	5
847	3565	5
27740	3565	5
847	11538	5
27740	11538	5
847	31224	5
847	20884	5
20193	20884	5
847	32276	5
20193	32276	5
20193	15581	5
847	12203	5
20193	12203	5
847	19057	5
20193	19057	5
847	1410	5
20193	1410	5
847	5568	5
20193	5568	5
18269	31707	5
22804	15581	2
22804	1410	2
22804	17101	2
22804	2116	2
22804	1608	2
22804	28060	2
22804	17969	7
22804	14943	2
22804	15128	2
8866	13380	7
28046	13090	1
29836	13090	1
28046	14162	1
29836	14162	5
28046	18635	1
29836	18635	2
28046	3669	2
29836	3669	2
23076	17263	1
28321	17263	1
18269	3669	5
18269	5780	5
847	20559	5
847	4098	5
20193	6838	5
18269	6838	5
20193	3063	5
20193	17111	5
18269	17111	5
20193	6644	5
18269	6644	5
23742	17263	8
17123	17263	1
26362	17263	8
23076	22890	2
28321	22890	2
26710	4604	2
22471	4604	2
28046	9079	2
9585	9079	5
18447	28884	2
29640	19152	5
29640	29960	5
29640	10134	2
29640	24836	5
29640	30246	5
15208	19834	5
15208	12672	5
15208	25968	1
14362	19834	5
20640	19834	5
14362	19152	5
20640	19152	5
14362	27032	5
20640	27032	5
14362	11043	5
20640	11043	5
14362	4893	5
20640	4893	5
29530	4893	5
24700	4893	5
29530	14217	5
24700	14217	5
29530	3201	5
24700	3201	5
29530	23630	5
24700	23630	5
29530	22526	5
24700	22526	5
25351	31129	1
27740	31129	5
16397	31129	2
25351	4893	2
27740	4893	5
16397	4893	7
25351	29196	2
27740	29196	5
16397	29196	2
25351	30964	5
27740	30964	5
16397	30964	2
2863	4893	1
16490	4893	5
2863	19547	1
27740	19547	5
16490	19547	5
24700	19547	5
2863	24091	1
27740	24091	5
16490	24091	5
24700	24091	5
24700	11272	5
24700	679	5
24700	3982	5
24700	30163	5
24700	9424	5
29530	9984	5
29530	19152	5
29530	27489	5
29530	4893	1
15668	12018	1
15668	27800	1
15668	17473	1
29530	17626	1
21253	17626	1
15668	2467	1
12729	8660	8
17798	8660	8
20193	26156	5
12729	26156	5
17798	26156	5
20193	19152	5
12729	19152	5
17798	19152	5
20193	10793	5
12729	10793	5
17798	10793	5
24977	31661	7
29737	31661	7
11374	31661	7
13148	19923	2
1232	5464	2
11225	1895	8
3202	1895	2
3228	1895	8
1665	1895	8
16397	1895	2
11225	31129	8
3202	31129	8
3228	31129	8
1665	31129	8
11225	19547	8
3202	19547	2
3228	19547	8
1665	19547	8
16397	19547	2
11225	8598	8
3202	8598	2
3228	8598	8
1665	8598	8
16397	8598	2
11225	24091	8
3202	24091	2
3228	24091	2
1665	24091	8
16397	24091	2
11225	18359	8
3202	18359	2
3228	18359	2
1665	18359	5
16397	18359	2
11225	14384	1
3202	14384	1
3228	14384	1
1665	14384	1
16397	14384	2
11225	30356	8
3202	30356	1
3228	30356	1
1665	30356	1
16397	30356	2
11225	1331	8
3202	1331	1
3228	1331	1
1665	1331	1
16397	1331	2
11225	24664	8
3202	24664	1
3228	24664	1
1665	24664	1
16397	24664	2
11225	7320	8
3202	7320	2
3228	7320	2
1665	7320	8
16397	7320	2
24977	3348	8
15668	27800	7
15668	4893	2
21253	22478	1
26720	22478	1
29836	22478	1
21253	3671	1
26720	3671	2
29836	3671	5
24700	27299	5
24700	22297	5
24700	22220	5
15668	13057	1
15668	19152	1
